label	#anonymous_contig_id	genome_id	tax_id	contig_id	number_reads	start_position	end_position	otu	full_path	path	new_label
PC1319723	PC1319723	Otu39.0	879567	FO203427.1	670396	5	3060406	Otu39.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Desulfovibrio_piezophilus_strain_C1TLV30_genomic.fasta	Desulfovibrio_piezophilus_strain_C1TLV30_genomic.kf	Desulfovibrio_piezophilus_strain_C1TLV30_genomic
PC538005	PC538005	Otu39.0	879567	FO203427.1	127682	3062412	3646097	Otu39.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Desulfovibrio_piezophilus_strain_C1TLV30_genomic.fasta	Desulfovibrio_piezophilus_strain_C1TLV30_genomic.kf	Desulfovibrio_piezophilus_strain_C1TLV30_genomic
PC133087	PC133087	Otu833	1229909	CP003843.1	371760	34	1690902	Otu833	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Candidatus_Nitrosopumilus_sp_AR2_genomic.fasta	Candidatus_Nitrosopumilus_sp_AR2_genomic.kf	Candidatus_Nitrosopumilus_sp_AR2_genomic
PC1334232	PC1334232	Otu281.0	314275	CP004849.1	143800	3781815	4271818	Otu281.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.fasta	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.kf	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic
PC1353088	PC1353088	Otu281.0	314275	CP004849.1	20004	3712351	3781798	Otu281.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.fasta	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.kf	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic
PC1399996	PC1399996	Otu281.0	314275	CP004849.1	8036	623812	650775	Otu281.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.fasta	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.kf	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic
PC1519900	PC1519900	Otu281.0	314275	CP004849.1	14284	4271853	4321279	Otu281.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.fasta	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.kf	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic
PC605189	PC605189	Otu281.0	314275	CP004849.1	896238	650783	3712330	Otu281.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.fasta	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.kf	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic
PC922066	PC922066	Otu281.0	314275	CP004850.1	88634	2	303281	Otu281.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.fasta	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.kf	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic
PC927967	PC927967	Otu281.0	314275	CP004849.1	180640	15	623704	Otu281.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.fasta	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic.kf	Alteromonas_macleodii_str_Ionian_Sea_U4_genomic
PC134058	PC134058	Otu40.0	1263979	CP003539.1	906334	8	1481190	Otu40.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Candidatus_Endolissoclinum_patella_L2_genomic.fasta	Candidatus_Endolissoclinum_patella_L2_genomic.kf	Candidatus_Endolissoclinum_patella_L2_genomic
PC1342071	PC1342071	Otu71	161895	NZ_CP009249.1	780836	4	2779604	Otu71	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Corynebacterium_phocae_strain_M408_89_1_genomic.fasta	Corynebacterium_phocae_strain_M408_89_1_genomic.kf	Corynebacterium_phocae_strain_M408_89_1_genomic
PC1475399	PC1475399	Otu71	161895	NZ_CP009250.1	3410	4	12256	Otu71	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Corynebacterium_phocae_strain_M408_89_1_genomic.fasta	Corynebacterium_phocae_strain_M408_89_1_genomic.kf	Corynebacterium_phocae_strain_M408_89_1_genomic
PC1344847	PC1344847	Otu597.0	1307761	CP006939.1	8836	3650248	3782773	Otu597.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Spirochaeta_sp_L21-RPul-D2_genomic.fasta	Spirochaeta_sp_L21-RPul-D2_genomic.kf	Spirochaeta_sp_L21-RPul-D2_genomic
PC1345849	PC1345849	Otu597.0	1307761	CP006939.1	68974	9	1003577	Otu597.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Spirochaeta_sp_L21-RPul-D2_genomic.fasta	Spirochaeta_sp_L21-RPul-D2_genomic.kf	Spirochaeta_sp_L21-RPul-D2_genomic
PC1397012	PC1397012	Otu597.0	1307761	CP006939.1	3332	3544923	3593772	Otu597.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Spirochaeta_sp_L21-RPul-D2_genomic.fasta	Spirochaeta_sp_L21-RPul-D2_genomic.kf	Spirochaeta_sp_L21-RPul-D2_genomic
PC1491029	PC1491029	Otu597.0	1307761	CP006939.1	9531	1682147	1822332	Otu597.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Spirochaeta_sp_L21-RPul-D2_genomic.fasta	Spirochaeta_sp_L21-RPul-D2_genomic.kf	Spirochaeta_sp_L21-RPul-D2_genomic
PC1509181	PC1509181	Otu597.0	1307761	CP006939.1	16992	1433268	1682102	Otu597.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Spirochaeta_sp_L21-RPul-D2_genomic.fasta	Spirochaeta_sp_L21-RPul-D2_genomic.kf	Spirochaeta_sp_L21-RPul-D2_genomic
PC638789	PC638789	Otu597.0	1307761	CP006939.1	25462	2840117	3211946	Otu597.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Spirochaeta_sp_L21-RPul-D2_genomic.fasta	Spirochaeta_sp_L21-RPul-D2_genomic.kf	Spirochaeta_sp_L21-RPul-D2_genomic
PC69252	PC69252	Otu597.0	1307761	CP006939.1	28789	1822342	2246193	Otu597.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Spirochaeta_sp_L21-RPul-D2_genomic.fasta	Spirochaeta_sp_L21-RPul-D2_genomic.kf	Spirochaeta_sp_L21-RPul-D2_genomic
PC714230	PC714230	Otu597.0	1307761	CP006939.1	22509	3211968	3544899	Otu597.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Spirochaeta_sp_L21-RPul-D2_genomic.fasta	Spirochaeta_sp_L21-RPul-D2_genomic.kf	Spirochaeta_sp_L21-RPul-D2_genomic
PC716418	PC716418	Otu597.0	1307761	CP006939.1	23796	2246205	2597678	Otu597.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Spirochaeta_sp_L21-RPul-D2_genomic.fasta	Spirochaeta_sp_L21-RPul-D2_genomic.kf	Spirochaeta_sp_L21-RPul-D2_genomic
PC730495	PC730495	Otu597.0	1307761	CP006939.1	3816	3593781	3650232	Otu597.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Spirochaeta_sp_L21-RPul-D2_genomic.fasta	Spirochaeta_sp_L21-RPul-D2_genomic.kf	Spirochaeta_sp_L21-RPul-D2_genomic
PC742531	PC742531	Otu597.0	1307761	CP006939.1	29482	1003584	1433235	Otu597.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Spirochaeta_sp_L21-RPul-D2_genomic.fasta	Spirochaeta_sp_L21-RPul-D2_genomic.kf	Spirochaeta_sp_L21-RPul-D2_genomic
PC747359	PC747359	Otu597.0	1307761	CP006939.1	16601	2597706	2840109	Otu597.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Spirochaeta_sp_L21-RPul-D2_genomic.fasta	Spirochaeta_sp_L21-RPul-D2_genomic.kf	Spirochaeta_sp_L21-RPul-D2_genomic
PC1348311	PC1348311	RNODE_359_length_13543_cov_22.66711	32644	3RNODE_359_length_13543_cov_22.66711	5226	6	13516	RNODE_359_length_13543_cov_22.66711	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_359_length_13543_cov_22.66711.fasta	RNODE_359_length_13543_cov_22.66711.kf	RNODE_359_length_13543_cov_22.66711
PC1502476	PC1502476	RNODE_359_length_13543_cov_22.66711	32644	5RNODE_359_length_13543_cov_22.66711	5226	11	13517	RNODE_359_length_13543_cov_22.66711	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_359_length_13543_cov_22.66711.fasta	RNODE_359_length_13543_cov_22.66711.kf	RNODE_359_length_13543_cov_22.66711
PC164522	PC164522	RNODE_359_length_13543_cov_22.66711	32644	4RNODE_359_length_13543_cov_22.66711	5226	5	13518	RNODE_359_length_13543_cov_22.66711	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_359_length_13543_cov_22.66711.fasta	RNODE_359_length_13543_cov_22.66711.kf	RNODE_359_length_13543_cov_22.66711
PC205920	PC205920	RNODE_359_length_13543_cov_22.66711	32644	8RNODE_359_length_13543_cov_22.66711	5226	4	13519	RNODE_359_length_13543_cov_22.66711	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_359_length_13543_cov_22.66711.fasta	RNODE_359_length_13543_cov_22.66711.kf	RNODE_359_length_13543_cov_22.66711
PC253065	PC253065	RNODE_359_length_13543_cov_22.66711	32644	7RNODE_359_length_13543_cov_22.66711	5226	4	13519	RNODE_359_length_13543_cov_22.66711	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_359_length_13543_cov_22.66711.fasta	RNODE_359_length_13543_cov_22.66711.kf	RNODE_359_length_13543_cov_22.66711
PC434674	PC434674	RNODE_359_length_13543_cov_22.66711	32644	0RNODE_359_length_13543_cov_22.66711	5226	2	13518	RNODE_359_length_13543_cov_22.66711	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_359_length_13543_cov_22.66711.fasta	RNODE_359_length_13543_cov_22.66711.kf	RNODE_359_length_13543_cov_22.66711
PC552958	PC552958	RNODE_359_length_13543_cov_22.66711	32644	1RNODE_359_length_13543_cov_22.66711	5226	6	13511	RNODE_359_length_13543_cov_22.66711	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_359_length_13543_cov_22.66711.fasta	RNODE_359_length_13543_cov_22.66711.kf	RNODE_359_length_13543_cov_22.66711
PC633413	PC633413	RNODE_359_length_13543_cov_22.66711	32644	9RNODE_359_length_13543_cov_22.66711	5226	3	13521	RNODE_359_length_13543_cov_22.66711	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_359_length_13543_cov_22.66711.fasta	RNODE_359_length_13543_cov_22.66711.kf	RNODE_359_length_13543_cov_22.66711
PC656843	PC656843	RNODE_359_length_13543_cov_22.66711	32644	6RNODE_359_length_13543_cov_22.66711	5226	2	13506	RNODE_359_length_13543_cov_22.66711	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_359_length_13543_cov_22.66711.fasta	RNODE_359_length_13543_cov_22.66711.kf	RNODE_359_length_13543_cov_22.66711
PC943881	PC943881	RNODE_359_length_13543_cov_22.66711	32644	2RNODE_359_length_13543_cov_22.66711	5226	2	13514	RNODE_359_length_13543_cov_22.66711	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_359_length_13543_cov_22.66711.fasta	RNODE_359_length_13543_cov_22.66711.kf	RNODE_359_length_13543_cov_22.66711
PC1358292	PC1358292	Otu2297	1292	NODE_9_length_59200_cov_300.755066	112	25779	31040	Otu2297	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/TiB_S10_contigs.fasta	TiB_S10_contigs.kf	TiB_S10_contigs
PC557829	PC557829	Otu2297	1292	NODE_1_length_979114_cov_223.500433	124	243312	248535	Otu2297	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/TiB_S10_contigs.fasta	TiB_S10_contigs.kf	TiB_S10_contigs
PC640218	PC640218	Otu2297	1292	NODE_4_length_190704_cov_251.188228	113	174790	180767	Otu2297	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/TiB_S10_contigs.fasta	TiB_S10_contigs.kf	TiB_S10_contigs
PC948921	PC948921	Otu2297	1292	NODE_8_length_59580_cov_285.482465	112	52058	57236	Otu2297	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/TiB_S10_contigs.fasta	TiB_S10_contigs.kf	TiB_S10_contigs
PC1358606	PC1358606	Otu130.0	880	CP001649.1	152676	40	1798779	Otu130.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Desulfovibrio_salexigens_DSM_2638_genomic.fasta	Desulfovibrio_salexigens_DSM_2638_genomic.kf	Desulfovibrio_salexigens_DSM_2638_genomic
PC250092	PC250092	Otu130.0	880	CP001649.1	212694	1798804	4289765	Otu130.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Desulfovibrio_salexigens_DSM_2638_genomic.fasta	Desulfovibrio_salexigens_DSM_2638_genomic.kf	Desulfovibrio_salexigens_DSM_2638_genomic
PC1358864	PC1358864	Otu133.1	762954	NZ_CP007202.1	98	2210954	2216347	Otu133.1	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.fasta	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.kf	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic
PC1361165	PC1361165	Otu133.1	762954	NZ_CP007202.1	151	3075097	3082014	Otu133.1	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.fasta	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.kf	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic
PC1365250	PC1365250	Otu133.1	762954	NZ_CP007202.1	88	1140289	1145366	Otu133.1	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.fasta	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.kf	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic
PC152319	PC152319	Otu133.1	762954	NZ_CP007202.1	92	2373407	2378562	Otu133.1	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.fasta	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.kf	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic
PC233745	PC233745	Otu133.1	762954	NZ_CP007202.1	112	1547262	1552391	Otu133.1	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.fasta	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.kf	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic
PC278347	PC278347	Otu133.1	762954	NZ_CP007202.1	84	3252555	3258031	Otu133.1	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.fasta	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.kf	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic
PC325635	PC325635	Otu133.1	762954	NZ_CP007202.1	134	2435506	2441268	Otu133.1	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.fasta	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.kf	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic
PC533422	PC533422	Otu133.1	762954	NZ_CP007202.1	88	2605039	2610169	Otu133.1	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.fasta	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.kf	Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic
PC1359067	PC1359067	Otu186.0	314275	NZ_CP018024.1	4117084	1	4324290	Otu186.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_mediterranea_strain_CP48_genomic.fasta	Alteromonas_mediterranea_strain_CP48_genomic.kf	Alteromonas_mediterranea_strain_CP48_genomic
PC568063	PC568063	Otu186.0	314275	NZ_CP018025.1	574688	2	603652	Otu186.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_mediterranea_strain_CP48_genomic.fasta	Alteromonas_mediterranea_strain_CP48_genomic.kf	Alteromonas_mediterranea_strain_CP48_genomic
PC1374845	PC1374845	Otu526	32003	NZ_CP011003.1	183510	10	1352724	Otu526	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Methylophilales_bacterium_MBRSG12_genomic.fasta	Methylophilales_bacterium_MBRSG12_genomic.kf	Methylophilales_bacterium_MBRSG12_genomic
PC137558	PC137558	RNODE_314_length_6164_cov_50.81211	32644	0RNODE_314_length_6164_cov_50.81211	12698	1	6142	RNODE_314_length_6164_cov_50.81211	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_314_length_6164_cov_50.81211.fasta	RNODE_314_length_6164_cov_50.81211.kf	RNODE_314_length_6164_cov_50.81211
PC1432235	PC1432235	RNODE_314_length_6164_cov_50.81211	32644	3RNODE_314_length_6164_cov_50.81211	12698	2	6140	RNODE_314_length_6164_cov_50.81211	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_314_length_6164_cov_50.81211.fasta	RNODE_314_length_6164_cov_50.81211.kf	RNODE_314_length_6164_cov_50.81211
PC1551399	PC1551399	RNODE_314_length_6164_cov_50.81211	32644	4RNODE_314_length_6164_cov_50.81211	12698	2	6140	RNODE_314_length_6164_cov_50.81211	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_314_length_6164_cov_50.81211.fasta	RNODE_314_length_6164_cov_50.81211.kf	RNODE_314_length_6164_cov_50.81211
PC174245	PC174245	RNODE_314_length_6164_cov_50.81211	32644	7RNODE_314_length_6164_cov_50.81211	12698	3	6142	RNODE_314_length_6164_cov_50.81211	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_314_length_6164_cov_50.81211.fasta	RNODE_314_length_6164_cov_50.81211.kf	RNODE_314_length_6164_cov_50.81211
PC525529	PC525529	RNODE_314_length_6164_cov_50.81211	32644	9RNODE_314_length_6164_cov_50.81211	12698	1	6142	RNODE_314_length_6164_cov_50.81211	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_314_length_6164_cov_50.81211.fasta	RNODE_314_length_6164_cov_50.81211.kf	RNODE_314_length_6164_cov_50.81211
PC553309	PC553309	RNODE_314_length_6164_cov_50.81211	32644	5RNODE_314_length_6164_cov_50.81211	12698	2	6141	RNODE_314_length_6164_cov_50.81211	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_314_length_6164_cov_50.81211.fasta	RNODE_314_length_6164_cov_50.81211.kf	RNODE_314_length_6164_cov_50.81211
PC75109	PC75109	RNODE_314_length_6164_cov_50.81211	32644	8RNODE_314_length_6164_cov_50.81211	12698	1	6141	RNODE_314_length_6164_cov_50.81211	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_314_length_6164_cov_50.81211.fasta	RNODE_314_length_6164_cov_50.81211.kf	RNODE_314_length_6164_cov_50.81211
PC778826	PC778826	RNODE_314_length_6164_cov_50.81211	32644	1RNODE_314_length_6164_cov_50.81211	12698	2	6142	RNODE_314_length_6164_cov_50.81211	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_314_length_6164_cov_50.81211.fasta	RNODE_314_length_6164_cov_50.81211.kf	RNODE_314_length_6164_cov_50.81211
PC935204	PC935204	RNODE_314_length_6164_cov_50.81211	32644	2RNODE_314_length_6164_cov_50.81211	12698	2	6140	RNODE_314_length_6164_cov_50.81211	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_314_length_6164_cov_50.81211.fasta	RNODE_314_length_6164_cov_50.81211.kf	RNODE_314_length_6164_cov_50.81211
PC943298	PC943298	RNODE_314_length_6164_cov_50.81211	32644	6RNODE_314_length_6164_cov_50.81211	12698	1	6142	RNODE_314_length_6164_cov_50.81211	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_314_length_6164_cov_50.81211.fasta	RNODE_314_length_6164_cov_50.81211.kf	RNODE_314_length_6164_cov_50.81211
PC137623	PC137623	Otu292.0	2434	CP000466.1	2416	5	16563	Otu292.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Roseobacter_denitrificans_OCh_114_genomic.fasta	Roseobacter_denitrificans_OCh_114_genomic.kf	Roseobacter_denitrificans_OCh_114_genomic
PC245326	PC245326	Otu292.0	2434	CP000362.1	606004	5	4133091	Otu292.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Roseobacter_denitrificans_OCh_114_genomic.fasta	Roseobacter_denitrificans_OCh_114_genomic.kf	Roseobacter_denitrificans_OCh_114_genomic
PC388789	PC388789	Otu292.0	2434	CP000465.1	10140	29	69266	Otu292.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Roseobacter_denitrificans_OCh_114_genomic.fasta	Roseobacter_denitrificans_OCh_114_genomic.kf	Roseobacter_denitrificans_OCh_114_genomic
PC783414	PC783414	Otu292.0	2434	CP000467.1	834	14	5818	Otu292.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Roseobacter_denitrificans_OCh_114_genomic.fasta	Roseobacter_denitrificans_OCh_114_genomic.kf	Roseobacter_denitrificans_OCh_114_genomic
PC941300	PC941300	Otu292.0	2434	CP000464.1	15594	9	106468	Otu292.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Roseobacter_denitrificans_OCh_114_genomic.fasta	Roseobacter_denitrificans_OCh_114_genomic.kf	Roseobacter_denitrificans_OCh_114_genomic
PC1376413	PC1376413	Otu312.0	76594	CP009887.1	446814	34	4560530	Otu312.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Cellulophaga_baltica_NN016038_genomic.fasta	Cellulophaga_baltica_NN016038_genomic.kf	Cellulophaga_baltica_NN016038_genomic
PC1380128	PC1380128	Otu549	497	CM003594.1	14831	1879412	2082653	Otu549	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychrobacter_sp_P11F6_genomic.fasta	Psychrobacter_sp_P11F6_genomic.kf	Psychrobacter_sp_P11F6_genomic
PC1497032	PC1497032	Otu549	497	CM003594.1	9449	2888261	3015353	Otu549	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychrobacter_sp_P11F6_genomic.fasta	Psychrobacter_sp_P11F6_genomic.kf	Psychrobacter_sp_P11F6_genomic
PC468507	PC468507	Otu549	497	CM003594.1	59618	1070044	1879408	Otu549	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychrobacter_sp_P11F6_genomic.fasta	Psychrobacter_sp_P11F6_genomic.kf	Psychrobacter_sp_P11F6_genomic
PC471109	PC471109	Otu549	497	CM003594.1	30511	2082656	2497349	Otu549	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychrobacter_sp_P11F6_genomic.fasta	Psychrobacter_sp_P11F6_genomic.kf	Psychrobacter_sp_P11F6_genomic
PC610571	PC610571	Otu549	497	CM003594.1	61482	229409	1070040	Otu549	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychrobacter_sp_P11F6_genomic.fasta	Psychrobacter_sp_P11F6_genomic.kf	Psychrobacter_sp_P11F6_genomic
PC740055	PC740055	Otu549	497	CM003594.1	16878	2	229406	Otu549	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychrobacter_sp_P11F6_genomic.fasta	Psychrobacter_sp_P11F6_genomic.kf	Psychrobacter_sp_P11F6_genomic
PC754904	PC754904	Otu549	497	CM003594.1	28483	2500582	2888241	Otu549	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychrobacter_sp_P11F6_genomic.fasta	Psychrobacter_sp_P11F6_genomic.kf	Psychrobacter_sp_P11F6_genomic
PC866808	PC866808	Otu549	497	CM003595.1	3284	32	44766	Otu549	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychrobacter_sp_P11F6_genomic.fasta	Psychrobacter_sp_P11F6_genomic.kf	Psychrobacter_sp_P11F6_genomic
PC927497	PC927497	Otu549	497	CM003594.1	33470	3015367	3470198	Otu549	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychrobacter_sp_P11F6_genomic.fasta	Psychrobacter_sp_P11F6_genomic.kf	Psychrobacter_sp_P11F6_genomic
PC1381474	PC1381474	Otu35.0	421	CP002738.1	1908278	2	5051674	Otu35.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Methylomonas_methanica_MC09_genomic.fasta	Methylomonas_methanica_MC09_genomic.kf	Methylomonas_methanica_MC09_genomic
PC1383994	PC1383994	Otu928.0	1850252	NZ_CP018155.1	89340	1897838	3019153	Otu928.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Tenacibaculum_sp_LPB0136_genomic.fasta	Tenacibaculum_sp_LPB0136_genomic.kf	Tenacibaculum_sp_LPB0136_genomic
PC1547771	PC1547771	Otu928.0	1850252	NZ_CP018155.1	24384	1594297	1897786	Otu928.0	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Tenacibaculum_sp_LPB0136_genomic.fasta	Tenacibaculum_sp_LPB0136_genomic.kf	Tenacibaculum_sp_LPB0136_genomic
